origin_time,target_time,actual_kw,predicted_kw
2010-11-25 07:45:00,2010-11-25 21:30:00,1.3174667,0.6183869
2010-11-25 07:45:00,2010-11-25 21:45:00,1.2810667,0.5867409
2010-11-25 07:45:00,2010-11-25 22:00:00,1.2472,0.5576135
2010-11-25 07:45:00,2010-11-25 22:15:00,1.1254667,0.5343707
2010-11-25 07:45:00,2010-11-25 22:30:00,0.576,0.56269217
2010-11-25 07:45:00,2010-11-25 22:45:00,0.23026666,0.49069515
2010-11-25 07:45:00,2010-11-25 23:00:00,0.26066667,0.41294646
2010-11-25 07:45:00,2010-11-25 23:15:00,0.23133333,0.40039918
2010-11-25 07:45:00,2010-11-25 23:30:00,0.18306665,0.38248837
2010-11-25 07:45:00,2010-11-25 23:45:00,0.18919998,0.4103982
2010-11-25 07:45:00,2010-11-26 00:00:00,0.19199994,0.3214099
2010-11-25 07:45:00,2010-11-26 00:15:00,0.22466666,0.29073864
2010-11-25 07:45:00,2010-11-26 00:30:00,0.37253332,0.29457784
2010-11-25 07:45:00,2010-11-26 00:45:00,0.4332,0.30500293
2010-11-25 07:45:00,2010-11-26 01:00:00,0.364,0.30323848
2010-11-25 07:45:00,2010-11-26 01:15:00,0.29279998,0.2860668
2010-11-25 07:45:00,2010-11-26 01:30:00,0.23013332,0.28216
2010-11-25 07:45:00,2010-11-26 01:45:00,0.15,0.29367936
2010-11-25 07:45:00,2010-11-26 02:00:00,0.218,0.28366438
2010-11-25 07:45:00,2010-11-26 02:15:00,0.16026667,0.26926142
2010-11-25 07:45:00,2010-11-26 02:30:00,0.21999998,0.2814122
2010-11-25 07:45:00,2010-11-26 02:45:00,0.16173334,0.26673877
2010-11-25 07:45:00,2010-11-26 03:00:00,0.19933334,0.2670318
2010-11-25 07:45:00,2010-11-26 03:15:00,0.25893334,0.28616285
2010-11-25 07:45:00,2010-11-26 03:30:00,0.152,0.27681187
2010-11-25 07:45:00,2010-11-26 03:45:00,0.24733332,0.25871387
2010-11-25 07:45:00,2010-11-26 04:00:00,0.17426665,0.27543756
2010-11-25 07:45:00,2010-11-26 04:15:00,0.19359998,0.28448042
2010-11-25 07:45:00,2010-11-26 04:30:00,0.16853333,0.28636497
2010-11-25 07:45:00,2010-11-26 04:45:00,0.20573333,0.27948755
2010-11-25 07:45:00,2010-11-26 05:00:00,0.18773334,0.2874716
2010-11-25 07:45:00,2010-11-26 05:15:00,0.12333333,0.28532332
2010-11-25 07:45:00,2010-11-26 05:30:00,0.2836,0.2780397
2010-11-25 07:45:00,2010-11-26 05:45:00,0.12146667,0.29441836
2010-11-25 07:45:00,2010-11-26 06:00:00,0.18853334,0.31187493
2010-11-25 07:45:00,2010-11-26 06:15:00,0.22426668,0.32648972
2010-11-25 07:45:00,2010-11-26 06:30:00,0.9669333,0.38403058
2010-11-25 07:45:00,2010-11-26 06:45:00,0.27733332,0.4681241
2010-11-25 07:45:00,2010-11-26 07:00:00,0.23053332,0.5598227
2010-11-25 07:45:00,2010-11-26 07:15:00,0.43213332,0.487899
2010-11-25 07:45:00,2010-11-26 07:30:00,0.2782666,0.5110677
2010-11-25 08:00:00,2010-11-25 08:00:00,0.41986668,0.49344975
2010-11-25 08:00:00,2010-11-25 08:15:00,0.45013332,0.4679717
2010-11-25 08:00:00,2010-11-25 08:30:00,0.5382666,0.46695927
2010-11-25 08:00:00,2010-11-25 08:45:00,0.52199996,0.4391698
2010-11-25 08:00:00,2010-11-25 09:00:00,0.5829333,0.41858605
2010-11-25 08:00:00,2010-11-25 09:15:00,0.50146663,0.4050023
2010-11-25 08:00:00,2010-11-25 09:30:00,0.48426667,0.4139251
2010-11-25 08:00:00,2010-11-25 09:45:00,0.49666664,0.39038497
2010-11-25 08:00:00,2010-11-25 10:00:00,0.2016,0.384421
2010-11-25 08:00:00,2010-11-25 10:15:00,0.17546663,0.395075
2010-11-25 08:00:00,2010-11-25 10:30:00,0.21919997,0.39466447
2010-11-25 08:00:00,2010-11-25 10:45:00,0.18359996,0.38272065
2010-11-25 08:00:00,2010-11-25 11:00:00,0.1486666,0.37406588
2010-11-25 08:00:00,2010-11-25 11:15:00,0.27133337,0.38057277
2010-11-25 08:00:00,2010-11-25 11:30:00,0.14919999,0.38781255
2010-11-25 08:00:00,2010-11-25 11:45:00,0.15893327,0.3741311
2010-11-25 08:00:00,2010-11-25 12:00:00,0.28439996,0.3688444
2010-11-25 08:00:00,2010-11-25 12:15:00,0.12546663,0.36635235
2010-11-25 08:00:00,2010-11-25 12:30:00,0.21013331,0.3476563
2010-11-25 08:00:00,2010-11-25 12:45:00,0.9637333,0.33202067
2010-11-25 08:00:00,2010-11-25 13:00:00,0.4665333,0.35054642
2010-11-25 08:00:00,2010-11-25 13:15:00,0.68146664,0.334049
2010-11-25 08:00:00,2010-11-25 13:30:00,0.59239995,0.32016703
2010-11-25 08:00:00,2010-11-25 13:45:00,0.47093332,0.32071865
2010-11-25 08:00:00,2010-11-25 14:00:00,0.48746666,0.31289098
2010-11-25 08:00:00,2010-11-25 14:15:00,0.3624,0.3471
2010-11-25 08:00:00,2010-11-25 14:30:00,0.22466666,0.32881245
2010-11-25 08:00:00,2010-11-25 14:45:00,0.20759998,0.2967222
2010-11-25 08:00:00,2010-11-25 15:00:00,0.13346663,0.30314067
2010-11-25 08:00:00,2010-11-25 15:15:00,0.24533334,0.30063018
2010-11-25 08:00:00,2010-11-25 15:30:00,0.18573333,0.2980791
2010-11-25 08:00:00,2010-11-25 15:45:00,0.17186667,0.333825
2010-11-25 08:00:00,2010-11-25 16:00:00,0.2068,0.33535534
2010-11-25 08:00:00,2010-11-25 16:15:00,0.19160001,0.34309703
2010-11-25 08:00:00,2010-11-25 16:30:00,0.21613333,0.3545372
2010-11-25 08:00:00,2010-11-25 16:45:00,0.13426666,0.36886176
2010-11-25 08:00:00,2010-11-25 17:00:00,0.26146665,0.36919224
2010-11-25 08:00:00,2010-11-25 17:15:00,0.29333332,0.3653359
2010-11-25 08:00:00,2010-11-25 17:30:00,0.41079998,0.39114767
2010-11-25 08:00:00,2010-11-25 17:45:00,0.54693335,0.41306102
2010-11-25 08:00:00,2010-11-25 18:00:00,0.45559996,0.4366317
2010-11-25 08:00:00,2010-11-25 18:15:00,0.5201333,0.5066061
2010-11-25 08:00:00,2010-11-25 18:30:00,0.5048,0.46761286
2010-11-25 08:00:00,2010-11-25 18:45:00,0.5197333,0.49081853
2010-11-25 08:00:00,2010-11-25 19:00:00,0.49173334,0.5302988
2010-11-25 08:00:00,2010-11-25 19:15:00,0.45293334,0.536238
2010-11-25 08:00:00,2010-11-25 19:30:00,0.9118666,0.6154636
2010-11-25 08:00:00,2010-11-25 19:45:00,0.8441333,0.56246966
2010-11-25 08:00:00,2010-11-25 20:00:00,0.998,0.65056753
2010-11-25 08:00:00,2010-11-25 20:15:00,0.68106663,0.5908256
2010-11-25 08:00:00,2010-11-25 20:30:00,1.4341334,0.5608201
2010-11-25 08:00:00,2010-11-25 20:45:00,1.578,0.5757115
2010-11-25 08:00:00,2010-11-25 21:00:00,1.2,0.54691267
2010-11-25 08:00:00,2010-11-25 21:15:00,1.3104,0.5817603
2010-11-25 08:00:00,2010-11-25 21:30:00,1.3174667,0.64528066
2010-11-25 08:00:00,2010-11-25 21:45:00,1.2810667,0.6459276
2010-11-25 08:00:00,2010-11-25 22:00:00,1.2472,0.5627726
2010-11-25 08:00:00,2010-11-25 22:15:00,1.1254667,0.5293395
2010-11-25 08:00:00,2010-11-25 22:30:00,0.576,0.492486
2010-11-25 08:00:00,2010-11-25 22:45:00,0.23026666,0.49365285
2010-11-25 08:00:00,2010-11-25 23:00:00,0.26066667,0.43489864
2010-11-25 08:00:00,2010-11-25 23:15:00,0.23133333,0.40079084
2010-11-25 08:00:00,2010-11-25 23:30:00,0.18306665,0.3701688
2010-11-25 08:00:00,2010-11-25 23:45:00,0.18919998,0.40756634
2010-11-25 08:00:00,2010-11-26 00:00:00,0.19199994,0.30447504
2010-11-25 08:00:00,2010-11-26 00:15:00,0.22466666,0.31961626
2010-11-25 08:00:00,2010-11-26 00:30:00,0.37253332,0.29399684
2010-11-25 08:00:00,2010-11-26 00:45:00,0.4332,0.30988863
2010-11-25 08:00:00,2010-11-26 01:00:00,0.364,0.28469363
2010-11-25 08:00:00,2010-11-26 01:15:00,0.29279998,0.2950873
2010-11-25 08:00:00,2010-11-26 01:30:00,0.23013332,0.2954061
2010-11-25 08:00:00,2010-11-26 01:45:00,0.15,0.29048267
2010-11-25 08:00:00,2010-11-26 02:00:00,0.218,0.2688954
2010-11-25 08:00:00,2010-11-26 02:15:00,0.16026667,0.27638388
2010-11-25 08:00:00,2010-11-26 02:30:00,0.21999998,0.2686869
2010-11-25 08:00:00,2010-11-26 02:45:00,0.16173334,0.27278703
2010-11-25 08:00:00,2010-11-26 03:00:00,0.19933334,0.27241722
2010-11-25 08:00:00,2010-11-26 03:15:00,0.25893334,0.27619782
2010-11-25 08:00:00,2010-11-26 03:30:00,0.152,0.2768201
2010-11-25 08:00:00,2010-11-26 03:45:00,0.24733332,0.27639684
2010-11-25 08:00:00,2010-11-26 04:00:00,0.17426665,0.27807072
2010-11-25 08:00:00,2010-11-26 04:15:00,0.19359998,0.28501502
2010-11-25 08:00:00,2010-11-26 04:30:00,0.16853333,0.28413355
2010-11-25 08:00:00,2010-11-26 04:45:00,0.20573333,0.29503852
2010-11-25 08:00:00,2010-11-26 05:00:00,0.18773334,0.28006363
2010-11-25 08:00:00,2010-11-26 05:15:00,0.12333333,0.29171407
2010-11-25 08:00:00,2010-11-26 05:30:00,0.2836,0.29270512
2010-11-25 08:00:00,2010-11-26 05:45:00,0.12146667,0.2720601
2010-11-25 08:00:00,2010-11-26 06:00:00,0.18853334,0.3141326
2010-11-25 08:00:00,2010-11-26 06:15:00,0.22426668,0.32593137
2010-11-25 08:00:00,2010-11-26 06:30:00,0.9669333,0.38224262
2010-11-25 08:00:00,2010-11-26 06:45:00,0.27733332,0.46914715
2010-11-25 08:00:00,2010-11-26 07:00:00,0.23053332,0.5174018
2010-11-25 08:00:00,2010-11-26 07:15:00,0.43213332,0.4813794
2010-11-25 08:00:00,2010-11-26 07:30:00,0.2782666,0.48714754
2010-11-25 08:00:00,2010-11-26 07:45:00,0.26866665,0.5753577
2010-11-25 08:15:00,2010-11-25 08:15:00,0.45013332,0.44642946
2010-11-25 08:15:00,2010-11-25 08:30:00,0.5382666,0.45215935
2010-11-25 08:15:00,2010-11-25 08:45:00,0.52199996,0.462821
2010-11-25 08:15:00,2010-11-25 09:00:00,0.5829333,0.41069195
2010-11-25 08:15:00,2010-11-25 09:15:00,0.50146663,0.4047957
2010-11-25 08:15:00,2010-11-25 09:30:00,0.48426667,0.438194
2010-11-25 08:15:00,2010-11-25 09:45:00,0.49666664,0.40055385
2010-11-25 08:15:00,2010-11-25 10:00:00,0.2016,0.3842524
2010-11-25 08:15:00,2010-11-25 10:15:00,0.17546663,0.39105445
2010-11-25 08:15:00,2010-11-25 10:30:00,0.21919997,0.40212506
2010-11-25 08:15:00,2010-11-25 10:45:00,0.18359996,0.3745309
2010-11-25 08:15:00,2010-11-25 11:00:00,0.1486666,0.36951947
2010-11-25 08:15:00,2010-11-25 11:15:00,0.27133337,0.4072006
2010-11-25 08:15:00,2010-11-25 11:30:00,0.14919999,0.38057813
2010-11-25 08:15:00,2010-11-25 11:45:00,0.15893327,0.3685925
2010-11-25 08:15:00,2010-11-25 12:00:00,0.28439996,0.36952674
2010-11-25 08:15:00,2010-11-25 12:15:00,0.12546663,0.36043835
2010-11-25 08:15:00,2010-11-25 12:30:00,0.21013331,0.3549402
2010-11-25 08:15:00,2010-11-25 12:45:00,0.9637333,0.35815805
2010-11-25 08:15:00,2010-11-25 13:00:00,0.4665333,0.35098073
2010-11-25 08:15:00,2010-11-25 13:15:00,0.68146664,0.32052433
2010-11-25 08:15:00,2010-11-25 13:30:00,0.59239995,0.33508295
2010-11-25 08:15:00,2010-11-25 13:45:00,0.47093332,0.31658557
2010-11-25 08:15:00,2010-11-25 14:00:00,0.48746666,0.32970428
2010-11-25 08:15:00,2010-11-25 14:15:00,0.3624,0.3565002
2010-11-25 08:15:00,2010-11-25 14:30:00,0.22466666,0.31468046
2010-11-25 08:15:00,2010-11-25 14:45:00,0.20759998,0.30428222
2010-11-25 08:15:00,2010-11-25 15:00:00,0.13346663,0.30958632
2010-11-25 08:15:00,2010-11-25 15:15:00,0.24533334,0.30267045
2010-11-25 08:15:00,2010-11-25 15:30:00,0.18573333,0.3250452
2010-11-25 08:15:00,2010-11-25 15:45:00,0.17186667,0.33547986
2010-11-25 08:15:00,2010-11-25 16:00:00,0.2068,0.33768415
2010-11-25 08:15:00,2010-11-25 16:15:00,0.19160001,0.33633113
2010-11-25 08:15:00,2010-11-25 16:30:00,0.21613333,0.33476532
2010-11-25 08:15:00,2010-11-25 16:45:00,0.13426666,0.36419138
2010-11-25 08:15:00,2010-11-25 17:00:00,0.26146665,0.37688512
2010-11-25 08:15:00,2010-11-25 17:15:00,0.29333332,0.37490073
2010-11-25 08:15:00,2010-11-25 17:30:00,0.41079998,0.3883708
2010-11-25 08:15:00,2010-11-25 17:45:00,0.54693335,0.393545
2010-11-25 08:15:00,2010-11-25 18:00:00,0.45559996,0.4499632
2010-11-25 08:15:00,2010-11-25 18:15:00,0.5201333,0.48266056
2010-11-25 08:15:00,2010-11-25 18:30:00,0.5048,0.46251452
2010-11-25 08:15:00,2010-11-25 18:45:00,0.5197333,0.49381107
2010-11-25 08:15:00,2010-11-25 19:00:00,0.49173334,0.5709013
2010-11-25 08:15:00,2010-11-25 19:15:00,0.45293334,0.52266616
2010-11-25 08:15:00,2010-11-25 19:30:00,0.9118666,0.63106275
2010-11-25 08:15:00,2010-11-25 19:45:00,0.8441333,0.5281475
2010-11-25 08:15:00,2010-11-25 20:00:00,0.998,0.63407034
2010-11-25 08:15:00,2010-11-25 20:15:00,0.68106663,0.6195395
2010-11-25 08:15:00,2010-11-25 20:30:00,1.4341334,0.57391167
2010-11-25 08:15:00,2010-11-25 20:45:00,1.578,0.5605789
2010-11-25 08:15:00,2010-11-25 21:00:00,1.2,0.56221783
2010-11-25 08:15:00,2010-11-25 21:15:00,1.3104,0.5647786
2010-11-25 08:15:00,2010-11-25 21:30:00,1.3174667,0.66177356
2010-11-25 08:15:00,2010-11-25 21:45:00,1.2810667,0.6060669
2010-11-25 08:15:00,2010-11-25 22:00:00,1.2472,0.61419713
2010-11-25 08:15:00,2010-11-25 22:15:00,1.1254667,0.530063
2010-11-25 08:15:00,2010-11-25 22:30:00,0.576,0.5305386
2010-11-25 08:15:00,2010-11-25 22:45:00,0.23026666,0.47038203
2010-11-25 08:15:00,2010-11-25 23:00:00,0.26066667,0.42968953
2010-11-25 08:15:00,2010-11-25 23:15:00,0.23133333,0.42560846
2010-11-25 08:15:00,2010-11-25 23:30:00,0.18306665,0.38524842
2010-11-25 08:15:00,2010-11-25 23:45:00,0.18919998,0.4491723
2010-11-25 08:15:00,2010-11-26 00:00:00,0.19199994,0.30779
2010-11-25 08:15:00,2010-11-26 00:15:00,0.22466666,0.29772207
2010-11-25 08:15:00,2010-11-26 00:30:00,0.37253332,0.2989032
2010-11-25 08:15:00,2010-11-26 00:45:00,0.4332,0.2951251
2010-11-25 08:15:00,2010-11-26 01:00:00,0.364,0.29081723
2010-11-25 08:15:00,2010-11-26 01:15:00,0.29279998,0.27927876
2010-11-25 08:15:00,2010-11-26 01:30:00,0.23013332,0.28889698
2010-11-25 08:15:00,2010-11-26 01:45:00,0.15,0.2884664
2010-11-25 08:15:00,2010-11-26 02:00:00,0.218,0.27212673
2010-11-25 08:15:00,2010-11-26 02:15:00,0.16026667,0.2684102
2010-11-25 08:15:00,2010-11-26 02:30:00,0.21999998,0.28231934
2010-11-25 08:15:00,2010-11-26 02:45:00,0.16173334,0.2679167
2010-11-25 08:15:00,2010-11-26 03:00:00,0.19933334,0.27921933
2010-11-25 08:15:00,2010-11-26 03:15:00,0.25893334,0.27236998
2010-11-25 08:15:00,2010-11-26 03:30:00,0.152,0.27066618
2010-11-25 08:15:00,2010-11-26 03:45:00,0.24733332,0.28002235
2010-11-25 08:15:00,2010-11-26 04:00:00,0.17426665,0.2865609
2010-11-25 08:15:00,2010-11-26 04:15:00,0.19359998,0.27388725
2010-11-25 08:15:00,2010-11-26 04:30:00,0.16853333,0.27709654
2010-11-25 08:15:00,2010-11-26 04:45:00,0.20573333,0.28985095
2010-11-25 08:15:00,2010-11-26 05:00:00,0.18773334,0.2714646
2010-11-25 08:15:00,2010-11-26 05:15:00,0.12333333,0.28615078
2010-11-25 08:15:00,2010-11-26 05:30:00,0.2836,0.290543
2010-11-25 08:15:00,2010-11-26 05:45:00,0.12146667,0.29289803
2010-11-25 08:15:00,2010-11-26 06:00:00,0.18853334,0.31181476
2010-11-25 08:15:00,2010-11-26 06:15:00,0.22426668,0.3364662
2010-11-25 08:15:00,2010-11-26 06:30:00,0.9669333,0.37776276
2010-11-25 08:15:00,2010-11-26 06:45:00,0.27733332,0.462502
2010-11-25 08:15:00,2010-11-26 07:00:00,0.23053332,0.49639484
2010-11-25 08:15:00,2010-11-26 07:15:00,0.43213332,0.46930736
2010-11-25 08:15:00,2010-11-26 07:30:00,0.2782666,0.4843571
2010-11-25 08:15:00,2010-11-26 07:45:00,0.26866665,0.55940706
2010-11-25 08:15:00,2010-11-26 08:00:00,0.29759997,0.5205071
2010-11-25 08:30:00,2010-11-25 08:30:00,0.5382666,0.44624662
2010-11-25 08:30:00,2010-11-25 08:45:00,0.52199996,0.45735508
2010-11-25 08:30:00,2010-11-25 09:00:00,0.5829333,0.431925
2010-11-25 08:30:00,2010-11-25 09:15:00,0.50146663,0.41188604
2010-11-25 08:30:00,2010-11-25 09:30:00,0.48426667,0.43988216
2010-11-25 08:30:00,2010-11-25 09:45:00,0.49666664,0.4223368
2010-11-25 08:30:00,2010-11-25 10:00:00,0.2016,0.40027627
2010-11-25 08:30:00,2010-11-25 10:15:00,0.17546663,0.40766636
2010-11-25 08:30:00,2010-11-25 10:30:00,0.21919997,0.40233395
2010-11-25 08:30:00,2010-11-25 10:45:00,0.18359996,0.39248165
2010-11-25 08:30:00,2010-11-25 11:00:00,0.1486666,0.3946529
2010-11-25 08:30:00,2010-11-25 11:15:00,0.27133337,0.39012167
2010-11-25 08:30:00,2010-11-25 11:30:00,0.14919999,0.3873324
2010-11-25 08:30:00,2010-11-25 11:45:00,0.15893327,0.37459219
2010-11-25 08:30:00,2010-11-25 12:00:00,0.28439996,0.3974511
2010-11-25 08:30:00,2010-11-25 12:15:00,0.12546663,0.3630021
2010-11-25 08:30:00,2010-11-25 12:30:00,0.21013331,0.355129
2010-11-25 08:30:00,2010-11-25 12:45:00,0.9637333,0.34777108
2010-11-25 08:30:00,2010-11-25 13:00:00,0.4665333,0.34945893
2010-11-25 08:30:00,2010-11-25 13:15:00,0.68146664,0.33537874
2010-11-25 08:30:00,2010-11-25 13:30:00,0.59239995,0.3263689
2010-11-25 08:30:00,2010-11-25 13:45:00,0.47093332,0.3183239
2010-11-25 08:30:00,2010-11-25 14:00:00,0.48746666,0.33287448
2010-11-25 08:30:00,2010-11-25 14:15:00,0.3624,0.3672209
2010-11-25 08:30:00,2010-11-25 14:30:00,0.22466666,0.32580918
2010-11-25 08:30:00,2010-11-25 14:45:00,0.20759998,0.30523446
2010-11-25 08:30:00,2010-11-25 15:00:00,0.13346663,0.299418
2010-11-25 08:30:00,2010-11-25 15:15:00,0.24533334,0.30832794
2010-11-25 08:30:00,2010-11-25 15:30:00,0.18573333,0.3040911
2010-11-25 08:30:00,2010-11-25 15:45:00,0.17186667,0.33288625
2010-11-25 08:30:00,2010-11-25 16:00:00,0.2068,0.35162535
2010-11-25 08:30:00,2010-11-25 16:15:00,0.19160001,0.3306667
2010-11-25 08:30:00,2010-11-25 16:30:00,0.21613333,0.35817626
2010-11-25 08:30:00,2010-11-25 16:45:00,0.13426666,0.36819738
2010-11-25 08:30:00,2010-11-25 17:00:00,0.26146665,0.374991
2010-11-25 08:30:00,2010-11-25 17:15:00,0.29333332,0.3769097
2010-11-25 08:30:00,2010-11-25 17:30:00,0.41079998,0.38646203
2010-11-25 08:30:00,2010-11-25 17:45:00,0.54693335,0.39336753
2010-11-25 08:30:00,2010-11-25 18:00:00,0.45559996,0.43774754
2010-11-25 08:30:00,2010-11-25 18:15:00,0.5201333,0.46798354
2010-11-25 08:30:00,2010-11-25 18:30:00,0.5048,0.45521167
2010-11-25 08:30:00,2010-11-25 18:45:00,0.5197333,0.4807834
2010-11-25 08:30:00,2010-11-25 19:00:00,0.49173334,0.5272744
2010-11-25 08:30:00,2010-11-25 19:15:00,0.45293334,0.54065305
2010-11-25 08:30:00,2010-11-25 19:30:00,0.9118666,0.6255254
2010-11-25 08:30:00,2010-11-25 19:45:00,0.8441333,0.543923
2010-11-25 08:30:00,2010-11-25 20:00:00,0.998,0.63663954
2010-11-25 08:30:00,2010-11-25 20:15:00,0.68106663,0.61506563
2010-11-25 08:30:00,2010-11-25 20:30:00,1.4341334,0.540094
2010-11-25 08:30:00,2010-11-25 20:45:00,1.578,0.5490752
2010-11-25 08:30:00,2010-11-25 21:00:00,1.2,0.5480127
2010-11-25 08:30:00,2010-11-25 21:15:00,1.3104,0.5768938
2010-11-25 08:30:00,2010-11-25 21:30:00,1.3174667,0.58915144
2010-11-25 08:30:00,2010-11-25 21:45:00,1.2810667,0.61990446
2010-11-25 08:30:00,2010-11-25 22:00:00,1.2472,0.5826077
2010-11-25 08:30:00,2010-11-25 22:15:00,1.1254667,0.5886771
2010-11-25 08:30:00,2010-11-25 22:30:00,0.576,0.49012804
2010-11-25 08:30:00,2010-11-25 22:45:00,0.23026666,0.4723376
2010-11-25 08:30:00,2010-11-25 23:00:00,0.26066667,0.4194189
2010-11-25 08:30:00,2010-11-25 23:15:00,0.23133333,0.4378913
2010-11-25 08:30:00,2010-11-25 23:30:00,0.18306665,0.41004235
2010-11-25 08:30:00,2010-11-25 23:45:00,0.18919998,0.42280683
2010-11-25 08:30:00,2010-11-26 00:00:00,0.19199994,0.32149526
2010-11-25 08:30:00,2010-11-26 00:15:00,0.22466666,0.29463422
2010-11-25 08:30:00,2010-11-26 00:30:00,0.37253332,0.2938174
2010-11-25 08:30:00,2010-11-26 00:45:00,0.4332,0.30611023
2010-11-25 08:30:00,2010-11-26 01:00:00,0.364,0.29711753
2010-11-25 08:30:00,2010-11-26 01:15:00,0.29279998,0.28524897
2010-11-25 08:30:00,2010-11-26 01:30:00,0.23013332,0.27686182
2010-11-25 08:30:00,2010-11-26 01:45:00,0.15,0.29567558
2010-11-25 08:30:00,2010-11-26 02:00:00,0.218,0.27517578
2010-11-25 08:30:00,2010-11-26 02:15:00,0.16026667,0.27903143
2010-11-25 08:30:00,2010-11-26 02:30:00,0.21999998,0.2685472
2010-11-25 08:30:00,2010-11-26 02:45:00,0.16173334,0.28125396
2010-11-25 08:30:00,2010-11-26 03:00:00,0.19933334,0.2728195
2010-11-25 08:30:00,2010-11-26 03:15:00,0.25893334,0.2921771
2010-11-25 08:30:00,2010-11-26 03:30:00,0.152,0.2767043
2010-11-25 08:30:00,2010-11-26 03:45:00,0.24733332,0.2766842
2010-11-25 08:30:00,2010-11-26 04:00:00,0.17426665,0.28862357
2010-11-25 08:30:00,2010-11-26 04:15:00,0.19359998,0.28564972
2010-11-25 08:30:00,2010-11-26 04:30:00,0.16853333,0.26970875
2010-11-25 08:30:00,2010-11-26 04:45:00,0.20573333,0.2789372
2010-11-25 08:30:00,2010-11-26 05:00:00,0.18773334,0.2685518
2010-11-25 08:30:00,2010-11-26 05:15:00,0.12333333,0.28536287
2010-11-25 08:30:00,2010-11-26 05:30:00,0.2836,0.2915934
2010-11-25 08:30:00,2010-11-26 05:45:00,0.12146667,0.29670724
2010-11-25 08:30:00,2010-11-26 06:00:00,0.18853334,0.31065777
2010-11-25 08:30:00,2010-11-26 06:15:00,0.22426668,0.31122565
2010-11-25 08:30:00,2010-11-26 06:30:00,0.9669333,0.38330114
2010-11-25 08:30:00,2010-11-26 06:45:00,0.27733332,0.44939354
2010-11-25 08:30:00,2010-11-26 07:00:00,0.23053332,0.5283075
2010-11-25 08:30:00,2010-11-26 07:15:00,0.43213332,0.451278
2010-11-25 08:30:00,2010-11-26 07:30:00,0.2782666,0.47643608
2010-11-25 08:30:00,2010-11-26 07:45:00,0.26866665,0.55379
2010-11-25 08:30:00,2010-11-26 08:00:00,0.29759997,0.5203601
2010-11-25 08:30:00,2010-11-26 08:15:00,0.426,0.45984623
2010-11-25 08:45:00,2010-11-25 08:45:00,0.52199996,0.46989137
2010-11-25 08:45:00,2010-11-25 09:00:00,0.5829333,0.45386422
2010-11-25 08:45:00,2010-11-25 09:15:00,0.50146663,0.44885844
2010-11-25 08:45:00,2010-11-25 09:30:00,0.48426667,0.4546239
2010-11-25 08:45:00,2010-11-25 09:45:00,0.49666664,0.426433
2010-11-25 08:45:00,2010-11-25 10:00:00,0.2016,0.41412276
2010-11-25 08:45:00,2010-11-25 10:15:00,0.17546663,0.41547507
2010-11-25 08:45:00,2010-11-25 10:30:00,0.21919997,0.43101496
2010-11-25 08:45:00,2010-11-25 10:45:00,0.18359996,0.3940605
2010-11-25 08:45:00,2010-11-25 11:00:00,0.1486666,0.39548343
2010-11-25 08:45:00,2010-11-25 11:15:00,0.27133337,0.40362608
2010-11-25 08:45:00,2010-11-25 11:30:00,0.14919999,0.38298365
2010-11-25 08:45:00,2010-11-25 11:45:00,0.15893327,0.3866908
2010-11-25 08:45:00,2010-11-25 12:00:00,0.28439996,0.37203068
2010-11-25 08:45:00,2010-11-25 12:15:00,0.12546663,0.37093452
2010-11-25 08:45:00,2010-11-25 12:30:00,0.21013331,0.36243707
2010-11-25 08:45:00,2010-11-25 12:45:00,0.9637333,0.36551797
2010-11-25 08:45:00,2010-11-25 13:00:00,0.4665333,0.34296352
2010-11-25 08:45:00,2010-11-25 13:15:00,0.68146664,0.34617245
2010-11-25 08:45:00,2010-11-25 13:30:00,0.59239995,0.32467872
2010-11-25 08:45:00,2010-11-25 13:45:00,0.47093332,0.3215365
2010-11-25 08:45:00,2010-11-25 14:00:00,0.48746666,0.33881548
2010-11-25 08:45:00,2010-11-25 14:15:00,0.3624,0.3814197
2010-11-25 08:45:00,2010-11-25 14:30:00,0.22466666,0.35270783
2010-11-25 08:45:00,2010-11-25 14:45:00,0.20759998,0.31739417
2010-11-25 08:45:00,2010-11-25 15:00:00,0.13346663,0.30719757
2010-11-25 08:45:00,2010-11-25 15:15:00,0.24533334,0.31865504
2010-11-25 08:45:00,2010-11-25 15:30:00,0.18573333,0.3245149
2010-11-25 08:45:00,2010-11-25 15:45:00,0.17186667,0.34559342
2010-11-25 08:45:00,2010-11-25 16:00:00,0.2068,0.34423462
2010-11-25 08:45:00,2010-11-25 16:15:00,0.19160001,0.3571236
2010-11-25 08:45:00,2010-11-25 16:30:00,0.21613333,0.37189937
2010-11-25 08:45:00,2010-11-25 16:45:00,0.13426666,0.39686128
2010-11-25 08:45:00,2010-11-25 17:00:00,0.26146665,0.36221865
2010-11-25 08:45:00,2010-11-25 17:15:00,0.29333332,0.3772759
2010-11-25 08:45:00,2010-11-25 17:30:00,0.41079998,0.3970304
2010-11-25 08:45:00,2010-11-25 17:45:00,0.54693335,0.39969528
2010-11-25 08:45:00,2010-11-25 18:00:00,0.45559996,0.4236473
2010-11-25 08:45:00,2010-11-25 18:15:00,0.5201333,0.46451697
2010-11-25 08:45:00,2010-11-25 18:30:00,0.5048,0.46814936
2010-11-25 08:45:00,2010-11-25 18:45:00,0.5197333,0.48227438
