refresh_time,target_time,lead_step,predicted_load_kW,hour,weekday,is_weekend,month,is_holiday
2010-11-20 09:45:00,2010-11-21 04:15:00,74,0.398,4,6,1,11,0
2010-11-20 09:45:00,2010-11-21 04:30:00,75,0.3793,4,6,1,11,0
2010-11-20 09:45:00,2010-11-21 04:45:00,76,0.3764,4,6,1,11,0
2010-11-20 09:45:00,2010-11-21 05:00:00,77,0.3801,5,6,1,11,0
2010-11-20 09:45:00,2010-11-21 05:15:00,78,0.3701,5,6,1,11,0
2010-11-20 09:45:00,2010-11-21 05:30:00,79,0.388,5,6,1,11,0
2010-11-20 09:45:00,2010-11-21 05:45:00,80,0.382,5,6,1,11,0
2010-11-20 09:45:00,2010-11-21 06:00:00,81,0.3962,6,6,1,11,0
2010-11-20 09:45:00,2010-11-21 06:15:00,82,0.402,6,6,1,11,0
2010-11-20 09:45:00,2010-11-21 06:30:00,83,0.442,6,6,1,11,0
2010-11-20 09:45:00,2010-11-21 06:45:00,84,0.5114,6,6,1,11,0
2010-11-20 09:45:00,2010-11-21 07:00:00,85,0.5137,7,6,1,11,0
2010-11-20 09:45:00,2010-11-21 07:15:00,86,0.4689,7,6,1,11,0
2010-11-20 09:45:00,2010-11-21 07:30:00,87,0.5279,7,6,1,11,0
2010-11-20 09:45:00,2010-11-21 07:45:00,88,0.5031,7,6,1,11,0
2010-11-20 09:45:00,2010-11-21 08:00:00,89,0.4673,8,6,1,11,0
2010-11-20 09:45:00,2010-11-21 08:15:00,90,0.4195,8,6,1,11,0
2010-11-20 09:45:00,2010-11-21 08:30:00,91,0.4335,8,6,1,11,0
2010-11-20 09:45:00,2010-11-21 08:45:00,92,0.446,8,6,1,11,0
2010-11-20 09:45:00,2010-11-21 09:00:00,93,0.4696,9,6,1,11,0
2010-11-20 09:45:00,2010-11-21 09:15:00,94,0.4539,9,6,1,11,0
2010-11-20 09:45:00,2010-11-21 09:30:00,95,0.4296,9,6,1,11,0
2010-11-20 09:45:00,2010-11-21 09:45:00,96,0.428,9,6,1,11,0
2010-11-20 10:00:00,2010-11-20 10:15:00,1,0.3935,10,5,1,11,0
2010-11-20 10:00:00,2010-11-20 10:30:00,2,0.4128,10,5,1,11,0
2010-11-20 10:00:00,2010-11-20 10:45:00,3,0.4123,10,5,1,11,0
2010-11-20 10:00:00,2010-11-20 11:00:00,4,0.446,11,5,1,11,0
2010-11-20 10:00:00,2010-11-20 11:15:00,5,0.4279,11,5,1,11,0
2010-11-20 10:00:00,2010-11-20 11:30:00,6,0.4225,11,5,1,11,0
2010-11-20 10:00:00,2010-11-20 11:45:00,7,0.4236,11,5,1,11,0
2010-11-20 10:00:00,2010-11-20 12:00:00,8,0.4482,12,5,1,11,0
2010-11-20 10:00:00,2010-11-20 12:15:00,9,0.4489,12,5,1,11,0
2010-11-20 10:00:00,2010-11-20 12:30:00,10,0.4445,12,5,1,11,0
2010-11-20 10:00:00,2010-11-20 12:45:00,11,0.4592,12,5,1,11,0
2010-11-20 10:00:00,2010-11-20 13:00:00,12,0.4785,13,5,1,11,0
2010-11-20 10:00:00,2010-11-20 13:15:00,13,0.4476,13,5,1,11,0
2010-11-20 10:00:00,2010-11-20 13:30:00,14,0.4294,13,5,1,11,0
2010-11-20 10:00:00,2010-11-20 13:45:00,15,0.4544,13,5,1,11,0
2010-11-20 10:00:00,2010-11-20 14:00:00,16,0.4913,14,5,1,11,0
2010-11-20 10:00:00,2010-11-20 14:15:00,17,0.4969,14,5,1,11,0
2010-11-20 10:00:00,2010-11-20 14:30:00,18,0.4623,14,5,1,11,0
2010-11-20 10:00:00,2010-11-20 14:45:00,19,0.4596,14,5,1,11,0
2010-11-20 10:00:00,2010-11-20 15:00:00,20,0.457,15,5,1,11,0
2010-11-20 10:00:00,2010-11-20 15:15:00,21,0.4589,15,5,1,11,0
2010-11-20 10:00:00,2010-11-20 15:30:00,22,0.4466,15,5,1,11,0
2010-11-20 10:00:00,2010-11-20 15:45:00,23,0.4427,15,5,1,11,0
2010-11-20 10:00:00,2010-11-20 16:00:00,24,0.4824,16,5,1,11,0
2010-11-20 10:00:00,2010-11-20 16:15:00,25,0.4515,16,5,1,11,0
2010-11-20 10:00:00,2010-11-20 16:30:00,26,0.4566,16,5,1,11,0
2010-11-20 10:00:00,2010-11-20 16:45:00,27,0.4733,16,5,1,11,0
2010-11-20 10:00:00,2010-11-20 17:00:00,28,0.4871,17,5,1,11,0
2010-11-20 10:00:00,2010-11-20 17:15:00,29,0.4575,17,5,1,11,0
2010-11-20 10:00:00,2010-11-20 17:30:00,30,0.4576,17,5,1,11,0
2010-11-20 10:00:00,2010-11-20 17:45:00,31,0.4777,17,5,1,11,0
2010-11-20 10:00:00,2010-11-20 18:00:00,32,0.5098,18,5,1,11,0
2010-11-20 10:00:00,2010-11-20 18:15:00,33,0.5185,18,5,1,11,0
2010-11-20 10:00:00,2010-11-20 18:30:00,34,0.5795,18,5,1,11,0
2010-11-20 10:00:00,2010-11-20 18:45:00,35,0.5398,18,5,1,11,0
2010-11-20 10:00:00,2010-11-20 19:00:00,36,0.5836,19,5,1,11,0
2010-11-20 10:00:00,2010-11-20 19:15:00,37,0.5974,19,5,1,11,0
2010-11-20 10:00:00,2010-11-20 19:30:00,38,0.5776,19,5,1,11,0
2010-11-20 10:00:00,2010-11-20 19:45:00,39,0.611,19,5,1,11,0
2010-11-20 10:00:00,2010-11-20 20:00:00,40,0.6275,20,5,1,11,0
2010-11-20 10:00:00,2010-11-20 20:15:00,41,0.6522,20,5,1,11,0
2010-11-20 10:00:00,2010-11-20 20:30:00,42,0.772,20,5,1,11,0
2010-11-20 10:00:00,2010-11-20 20:45:00,43,0.7646,20,5,1,11,0
2010-11-20 10:00:00,2010-11-20 21:00:00,44,0.7913,21,5,1,11,0
2010-11-20 10:00:00,2010-11-20 21:15:00,45,0.8208,21,5,1,11,0
2010-11-20 10:00:00,2010-11-20 21:30:00,46,0.8628,21,5,1,11,0
2010-11-20 10:00:00,2010-11-20 21:45:00,47,0.9781,21,5,1,11,0
2010-11-20 10:00:00,2010-11-20 22:00:00,48,0.9216,22,5,1,11,0
2010-11-20 10:00:00,2010-11-20 22:15:00,49,0.8722,22,5,1,11,0
2010-11-20 10:00:00,2010-11-20 22:30:00,50,0.6938,22,5,1,11,0
2010-11-20 10:00:00,2010-11-20 22:45:00,51,0.6496,22,5,1,11,0
2010-11-20 10:00:00,2010-11-20 23:00:00,52,0.603,23,5,1,11,0
2010-11-20 10:00:00,2010-11-20 23:15:00,53,0.5513,23,5,1,11,0
2010-11-20 10:00:00,2010-11-20 23:30:00,54,0.5459,23,5,1,11,0
2010-11-20 10:00:00,2010-11-20 23:45:00,55,0.5474,23,5,1,11,0
2010-11-20 10:00:00,2010-11-21 00:00:00,56,0.4832,0,6,1,11,0
2010-11-20 10:00:00,2010-11-21 00:15:00,57,0.4633,0,6,1,11,0
2010-11-20 10:00:00,2010-11-21 00:30:00,58,0.4732,0,6,1,11,0
2010-11-20 10:00:00,2010-11-21 00:45:00,59,0.4795,0,6,1,11,0
2010-11-20 10:00:00,2010-11-21 01:00:00,60,0.4283,1,6,1,11,0
2010-11-20 10:00:00,2010-11-21 01:15:00,61,0.448,1,6,1,11,0
2010-11-20 10:00:00,2010-11-21 01:30:00,62,0.4534,1,6,1,11,0
2010-11-20 10:00:00,2010-11-21 01:45:00,63,0.4377,1,6,1,11,0
2010-11-20 10:00:00,2010-11-21 02:00:00,64,0.4168,2,6,1,11,0
2010-11-20 10:00:00,2010-11-21 02:15:00,65,0.412,2,6,1,11,0
2010-11-20 10:00:00,2010-11-21 02:30:00,66,0.393,2,6,1,11,0
2010-11-20 10:00:00,2010-11-21 02:45:00,67,0.4004,2,6,1,11,0
2010-11-20 10:00:00,2010-11-21 03:00:00,68,0.4046,3,6,1,11,0
2010-11-20 10:00:00,2010-11-21 03:15:00,69,0.3998,3,6,1,11,0
2010-11-20 10:00:00,2010-11-21 03:30:00,70,0.3798,3,6,1,11,0
2010-11-20 10:00:00,2010-11-21 03:45:00,71,0.3957,3,6,1,11,0
2010-11-20 10:00:00,2010-11-21 04:00:00,72,0.3992,4,6,1,11,0
2010-11-20 10:00:00,2010-11-21 04:15:00,73,0.3843,4,6,1,11,0
2010-11-20 10:00:00,2010-11-21 04:30:00,74,0.3827,4,6,1,11,0
2010-11-20 10:00:00,2010-11-21 04:45:00,75,0.3786,4,6,1,11,0
2010-11-20 10:00:00,2010-11-21 05:00:00,76,0.3802,5,6,1,11,0
2010-11-20 10:00:00,2010-11-21 05:15:00,77,0.3791,5,6,1,11,0
2010-11-20 10:00:00,2010-11-21 05:30:00,78,0.3767,5,6,1,11,0
2010-11-20 10:00:00,2010-11-21 05:45:00,79,0.376,5,6,1,11,0
2010-11-20 10:00:00,2010-11-21 06:00:00,80,0.4047,6,6,1,11,0
2010-11-20 10:00:00,2010-11-21 06:15:00,81,0.3938,6,6,1,11,0
2010-11-20 10:00:00,2010-11-21 06:30:00,82,0.438,6,6,1,11,0
2010-11-20 10:00:00,2010-11-21 06:45:00,83,0.4997,6,6,1,11,0
2010-11-20 10:00:00,2010-11-21 07:00:00,84,0.5041,7,6,1,11,0
2010-11-20 10:00:00,2010-11-21 07:15:00,85,0.4711,7,6,1,11,0
2010-11-20 10:00:00,2010-11-21 07:30:00,86,0.4947,7,6,1,11,0
2010-11-20 10:00:00,2010-11-21 07:45:00,87,0.4977,7,6,1,11,0
2010-11-20 10:00:00,2010-11-21 08:00:00,88,0.4397,8,6,1,11,0
2010-11-20 10:00:00,2010-11-21 08:15:00,89,0.4364,8,6,1,11,0
2010-11-20 10:00:00,2010-11-21 08:30:00,90,0.4367,8,6,1,11,0
2010-11-20 10:00:00,2010-11-21 08:45:00,91,0.4294,8,6,1,11,0
2010-11-20 10:00:00,2010-11-21 09:00:00,92,0.4773,9,6,1,11,0
2010-11-20 10:00:00,2010-11-21 09:15:00,93,0.4237,9,6,1,11,0
2010-11-20 10:00:00,2010-11-21 09:30:00,94,0.4442,9,6,1,11,0
2010-11-20 10:00:00,2010-11-21 09:45:00,95,0.4284,9,6,1,11,0
2010-11-20 10:00:00,2010-11-21 10:00:00,96,0.4601,10,6,1,11,0
2010-11-20 10:15:00,2010-11-20 10:30:00,1,0.3957,10,5,1,11,0
2010-11-20 10:15:00,2010-11-20 10:45:00,2,0.4004,10,5,1,11,0
2010-11-20 10:15:00,2010-11-20 11:00:00,3,0.4341,11,5,1,11,0
2010-11-20 10:15:00,2010-11-20 11:15:00,4,0.4302,11,5,1,11,0
2010-11-20 10:15:00,2010-11-20 11:30:00,5,0.4209,11,5,1,11,0
2010-11-20 10:15:00,2010-11-20 11:45:00,6,0.44,11,5,1,11,0
2010-11-20 10:15:00,2010-11-20 12:00:00,7,0.4469,12,5,1,11,0
2010-11-20 10:15:00,2010-11-20 12:15:00,8,0.4496,12,5,1,11,0
2010-11-20 10:15:00,2010-11-20 12:30:00,9,0.4358,12,5,1,11,0
2010-11-20 10:15:00,2010-11-20 12:45:00,10,0.4689,12,5,1,11,0
2010-11-20 10:15:00,2010-11-20 13:00:00,11,0.4692,13,5,1,11,0
2010-11-20 10:15:00,2010-11-20 13:15:00,12,0.4528,13,5,1,11,0
2010-11-20 10:15:00,2010-11-20 13:30:00,13,0.4342,13,5,1,11,0
2010-11-20 10:15:00,2010-11-20 13:45:00,14,0.4616,13,5,1,11,0
2010-11-20 10:15:00,2010-11-20 14:00:00,15,0.491,14,5,1,11,0
2010-11-20 10:15:00,2010-11-20 14:15:00,16,0.5081,14,5,1,11,0
2010-11-20 10:15:00,2010-11-20 14:30:00,17,0.4733,14,5,1,11,0
2010-11-20 10:15:00,2010-11-20 14:45:00,18,0.4489,14,5,1,11,0
2010-11-20 10:15:00,2010-11-20 15:00:00,19,0.4649,15,5,1,11,0
2010-11-20 10:15:00,2010-11-20 15:15:00,20,0.4525,15,5,1,11,0
2010-11-20 10:15:00,2010-11-20 15:30:00,21,0.4598,15,5,1,11,0
2010-11-20 10:15:00,2010-11-20 15:45:00,22,0.4518,15,5,1,11,0
2010-11-20 10:15:00,2010-11-20 16:00:00,23,0.4803,16,5,1,11,0
2010-11-20 10:15:00,2010-11-20 16:15:00,24,0.4619,16,5,1,11,0
2010-11-20 10:15:00,2010-11-20 16:30:00,25,0.4544,16,5,1,11,0
2010-11-20 10:15:00,2010-11-20 16:45:00,26,0.478,16,5,1,11,0
2010-11-20 10:15:00,2010-11-20 17:00:00,27,0.4683,17,5,1,11,0
2010-11-20 10:15:00,2010-11-20 17:15:00,28,0.451,17,5,1,11,0
2010-11-20 10:15:00,2010-11-20 17:30:00,29,0.471,17,5,1,11,0
2010-11-20 10:15:00,2010-11-20 17:45:00,30,0.4653,17,5,1,11,0
2010-11-20 10:15:00,2010-11-20 18:00:00,31,0.5048,18,5,1,11,0
2010-11-20 10:15:00,2010-11-20 18:15:00,32,0.5179,18,5,1,11,0
2010-11-20 10:15:00,2010-11-20 18:30:00,33,0.5758,18,5,1,11,0
2010-11-20 10:15:00,2010-11-20 18:45:00,34,0.5713,18,5,1,11,0
2010-11-20 10:15:00,2010-11-20 19:00:00,35,0.5752,19,5,1,11,0
2010-11-20 10:15:00,2010-11-20 19:15:00,36,0.6061,19,5,1,11,0
2010-11-20 10:15:00,2010-11-20 19:30:00,37,0.6187,19,5,1,11,0
2010-11-20 10:15:00,2010-11-20 19:45:00,38,0.5756,19,5,1,11,0
2010-11-20 10:15:00,2010-11-20 20:00:00,39,0.6243,20,5,1,11,0
2010-11-20 10:15:00,2010-11-20 20:15:00,40,0.6647,20,5,1,11,0
2010-11-20 10:15:00,2010-11-20 20:30:00,41,0.7425,20,5,1,11,0
2010-11-20 10:15:00,2010-11-20 20:45:00,42,0.757,20,5,1,11,0
2010-11-20 10:15:00,2010-11-20 21:00:00,43,0.7944,21,5,1,11,0
2010-11-20 10:15:00,2010-11-20 21:15:00,44,0.8738,21,5,1,11,0
2010-11-20 10:15:00,2010-11-20 21:30:00,45,0.8137,21,5,1,11,0
2010-11-20 10:15:00,2010-11-20 21:45:00,46,0.9187,21,5,1,11,0
2010-11-20 10:15:00,2010-11-20 22:00:00,47,0.9672,22,5,1,11,0
2010-11-20 10:15:00,2010-11-20 22:15:00,48,0.8561,22,5,1,11,0
2010-11-20 10:15:00,2010-11-20 22:30:00,49,0.7136,22,5,1,11,0
2010-11-20 10:15:00,2010-11-20 22:45:00,50,0.6181,22,5,1,11,0
2010-11-20 10:15:00,2010-11-20 23:00:00,51,0.6111,23,5,1,11,0
2010-11-20 10:15:00,2010-11-20 23:15:00,52,0.5963,23,5,1,11,0
2010-11-20 10:15:00,2010-11-20 23:30:00,53,0.5254,23,5,1,11,0
2010-11-20 10:15:00,2010-11-20 23:45:00,54,0.5675,23,5,1,11,0
2010-11-20 10:15:00,2010-11-21 00:00:00,55,0.4875,0,6,1,11,0
2010-11-20 10:15:00,2010-11-21 00:15:00,56,0.4427,0,6,1,11,0
2010-11-20 10:15:00,2010-11-21 00:30:00,57,0.4556,0,6,1,11,0
2010-11-20 10:15:00,2010-11-21 00:45:00,58,0.4574,0,6,1,11,0
2010-11-20 10:15:00,2010-11-21 01:00:00,59,0.4651,1,6,1,11,0
2010-11-20 10:15:00,2010-11-21 01:15:00,60,0.4444,1,6,1,11,0
2010-11-20 10:15:00,2010-11-21 01:30:00,61,0.4444,1,6,1,11,0
2010-11-20 10:15:00,2010-11-21 01:45:00,62,0.4203,1,6,1,11,0
2010-11-20 10:15:00,2010-11-21 02:00:00,63,0.3953,2,6,1,11,0
2010-11-20 10:15:00,2010-11-21 02:15:00,64,0.4056,2,6,1,11,0
2010-11-20 10:15:00,2010-11-21 02:30:00,65,0.395,2,6,1,11,0
2010-11-20 10:15:00,2010-11-21 02:45:00,66,0.4116,2,6,1,11,0
2010-11-20 10:15:00,2010-11-21 03:00:00,67,0.4012,3,6,1,11,0
2010-11-20 10:15:00,2010-11-21 03:15:00,68,0.3914,3,6,1,11,0
2010-11-20 10:15:00,2010-11-21 03:30:00,69,0.3838,3,6,1,11,0
2010-11-20 10:15:00,2010-11-21 03:45:00,70,0.3955,3,6,1,11,0
2010-11-20 10:15:00,2010-11-21 04:00:00,71,0.3876,4,6,1,11,0
2010-11-20 10:15:00,2010-11-21 04:15:00,72,0.3909,4,6,1,11,0
2010-11-20 10:15:00,2010-11-21 04:30:00,73,0.3863,4,6,1,11,0
2010-11-20 10:15:00,2010-11-21 04:45:00,74,0.3792,4,6,1,11,0
2010-11-20 10:15:00,2010-11-21 05:00:00,75,0.3839,5,6,1,11,0
2010-11-20 10:15:00,2010-11-21 05:15:00,76,0.3817,5,6,1,11,0
2010-11-20 10:15:00,2010-11-21 05:30:00,77,0.3867,5,6,1,11,0
2010-11-20 10:15:00,2010-11-21 05:45:00,78,0.36,5,6,1,11,0
2010-11-20 10:15:00,2010-11-21 06:00:00,79,0.397,6,6,1,11,0
2010-11-20 10:15:00,2010-11-21 06:15:00,80,0.4044,6,6,1,11,0
2010-11-20 10:15:00,2010-11-21 06:30:00,81,0.4502,6,6,1,11,0
2010-11-20 10:15:00,2010-11-21 06:45:00,82,0.476,6,6,1,11,0
2010-11-20 10:15:00,2010-11-21 07:00:00,83,0.4948,7,6,1,11,0
2010-11-20 10:15:00,2010-11-21 07:15:00,84,0.4776,7,6,1,11,0
2010-11-20 10:15:00,2010-11-21 07:30:00,85,0.4949,7,6,1,11,0
2010-11-20 10:15:00,2010-11-21 07:45:00,86,0.5164,7,6,1,11,0
2010-11-20 10:15:00,2010-11-21 08:00:00,87,0.4633,8,6,1,11,0
2010-11-20 10:15:00,2010-11-21 08:15:00,88,0.427,8,6,1,11,0
2010-11-20 10:15:00,2010-11-21 08:30:00,89,0.4424,8,6,1,11,0
2010-11-20 10:15:00,2010-11-21 08:45:00,90,0.4339,8,6,1,11,0
2010-11-20 10:15:00,2010-11-21 09:00:00,91,0.4629,9,6,1,11,0
2010-11-20 10:15:00,2010-11-21 09:15:00,92,0.4208,9,6,1,11,0
2010-11-20 10:15:00,2010-11-21 09:30:00,93,0.4269,9,6,1,11,0
2010-11-20 10:15:00,2010-11-21 09:45:00,94,0.4429,9,6,1,11,0
2010-11-20 10:15:00,2010-11-21 10:00:00,95,0.4582,10,6,1,11,0
2010-11-20 10:15:00,2010-11-21 10:15:00,96,0.4223,10,6,1,11,0
2010-11-20 10:30:00,2010-11-20 10:45:00,1,0.3861,10,5,1,11,0
2010-11-20 10:30:00,2010-11-20 11:00:00,2,0.4271,11,5,1,11,0
2010-11-20 10:30:00,2010-11-20 11:15:00,3,0.4214,11,5,1,11,0
2010-11-20 10:30:00,2010-11-20 11:30:00,4,0.4247,11,5,1,11,0
2010-11-20 10:30:00,2010-11-20 11:45:00,5,0.4325,11,5,1,11,0
2010-11-20 10:30:00,2010-11-20 12:00:00,6,0.4458,12,5,1,11,0
2010-11-20 10:30:00,2010-11-20 12:15:00,7,0.4635,12,5,1,11,0
2010-11-20 10:30:00,2010-11-20 12:30:00,8,0.4426,12,5,1,11,0
2010-11-20 10:30:00,2010-11-20 12:45:00,9,0.4467,12,5,1,11,0
2010-11-20 10:30:00,2010-11-20 13:00:00,10,0.4737,13,5,1,11,0
2010-11-20 10:30:00,2010-11-20 13:15:00,11,0.4546,13,5,1,11,0
2010-11-20 10:30:00,2010-11-20 13:30:00,12,0.4301,13,5,1,11,0
2010-11-20 10:30:00,2010-11-20 13:45:00,13,0.443,13,5,1,11,0
2010-11-20 10:30:00,2010-11-20 14:00:00,14,0.4889,14,5,1,11,0
2010-11-20 10:30:00,2010-11-20 14:15:00,15,0.5042,14,5,1,11,0
2010-11-20 10:30:00,2010-11-20 14:30:00,16,0.4765,14,5,1,11,0
2010-11-20 10:30:00,2010-11-20 14:45:00,17,0.469,14,5,1,11,0
2010-11-20 10:30:00,2010-11-20 15:00:00,18,0.4612,15,5,1,11,0
2010-11-20 10:30:00,2010-11-20 15:15:00,19,0.4713,15,5,1,11,0
2010-11-20 10:30:00,2010-11-20 15:30:00,20,0.4576,15,5,1,11,0
2010-11-20 10:30:00,2010-11-20 15:45:00,21,0.4355,15,5,1,11,0
2010-11-20 10:30:00,2010-11-20 16:00:00,22,0.4665,16,5,1,11,0
2010-11-20 10:30:00,2010-11-20 16:15:00,23,0.4616,16,5,1,11,0
2010-11-20 10:30:00,2010-11-20 16:30:00,24,0.4727,16,5,1,11,0
2010-11-20 10:30:00,2010-11-20 16:45:00,25,0.4709,16,5,1,11,0
2010-11-20 10:30:00,2010-11-20 17:00:00,26,0.4716,17,5,1,11,0
2010-11-20 10:30:00,2010-11-20 17:15:00,27,0.4481,17,5,1,11,0
2010-11-20 10:30:00,2010-11-20 17:30:00,28,0.4664,17,5,1,11,0
2010-11-20 10:30:00,2010-11-20 17:45:00,29,0.4788,17,5,1,11,0
2010-11-20 10:30:00,2010-11-20 18:00:00,30,0.4829,18,5,1,11,0
2010-11-20 10:30:00,2010-11-20 18:15:00,31,0.5104,18,5,1,11,0
2010-11-20 10:30:00,2010-11-20 18:30:00,32,0.5681,18,5,1,11,0
2010-11-20 10:30:00,2010-11-20 18:45:00,33,0.5609,18,5,1,11,0
2010-11-20 10:30:00,2010-11-20 19:00:00,34,0.5799,19,5,1,11,0
2010-11-20 10:30:00,2010-11-20 19:15:00,35,0.5841,19,5,1,11,0
2010-11-20 10:30:00,2010-11-20 19:30:00,36,0.6313,19,5,1,11,0
2010-11-20 10:30:00,2010-11-20 19:45:00,37,0.6371,19,5,1,11,0
2010-11-20 10:30:00,2010-11-20 20:00:00,38,0.5985,20,5,1,11,0
2010-11-20 10:30:00,2010-11-20 20:15:00,39,0.6531,20,5,1,11,0
2010-11-20 10:30:00,2010-11-20 20:30:00,40,0.7545,20,5,1,11,0
2010-11-20 10:30:00,2010-11-20 20:45:00,41,0.7775,20,5,1,11,0
2010-11-20 10:30:00,2010-11-20 21:00:00,42,0.819,21,5,1,11,0
2010-11-20 10:30:00,2010-11-20 21:15:00,43,0.8434,21,5,1,11,0
2010-11-20 10:30:00,2010-11-20 21:30:00,44,0.893,21,5,1,11,0
2010-11-20 10:30:00,2010-11-20 21:45:00,45,0.908,21,5,1,11,0
2010-11-20 10:30:00,2010-11-20 22:00:00,46,0.9402,22,5,1,11,0
2010-11-20 10:30:00,2010-11-20 22:15:00,47,0.8921,22,5,1,11,0
2010-11-20 10:30:00,2010-11-20 22:30:00,48,0.7028,22,5,1,11,0
2010-11-20 10:30:00,2010-11-20 22:45:00,49,0.6511,22,5,1,11,0
2010-11-20 10:30:00,2010-11-20 23:00:00,50,0.5825,23,5,1,11,0
2010-11-20 10:30:00,2010-11-20 23:15:00,51,0.5873,23,5,1,11,0
2010-11-20 10:30:00,2010-11-20 23:30:00,52,0.5417,23,5,1,11,0
2010-11-20 10:30:00,2010-11-20 23:45:00,53,0.5315,23,5,1,11,0
2010-11-20 10:30:00,2010-11-21 00:00:00,54,0.4631,0,6,1,11,0
2010-11-20 10:30:00,2010-11-21 00:15:00,55,0.4805,0,6,1,11,0
2010-11-20 10:30:00,2010-11-21 00:30:00,56,0.4642,0,6,1,11,0
2010-11-20 10:30:00,2010-11-21 00:45:00,57,0.476,0,6,1,11,0
2010-11-20 10:30:00,2010-11-21 01:00:00,58,0.4578,1,6,1,11,0
2010-11-20 10:30:00,2010-11-21 01:15:00,59,0.4693,1,6,1,11,0
2010-11-20 10:30:00,2010-11-21 01:30:00,60,0.4455,1,6,1,11,0
2010-11-20 10:30:00,2010-11-21 01:45:00,61,0.45,1,6,1,11,0
2010-11-20 10:30:00,2010-11-21 02:00:00,62,0.4139,2,6,1,11,0
2010-11-20 10:30:00,2010-11-21 02:15:00,63,0.4018,2,6,1,11,0
2010-11-20 10:30:00,2010-11-21 02:30:00,64,0.3983,2,6,1,11,0
2010-11-20 10:30:00,2010-11-21 02:45:00,65,0.392,2,6,1,11,0
2010-11-20 10:30:00,2010-11-21 03:00:00,66,0.4043,3,6,1,11,0
2010-11-20 10:30:00,2010-11-21 03:15:00,67,0.3932,3,6,1,11,0
2010-11-20 10:30:00,2010-11-21 03:30:00,68,0.3848,3,6,1,11,0
2010-11-20 10:30:00,2010-11-21 03:45:00,69,0.3931,3,6,1,11,0
2010-11-20 10:30:00,2010-11-21 04:00:00,70,0.3898,4,6,1,11,0
2010-11-20 10:30:00,2010-11-21 04:15:00,71,0.3943,4,6,1,11,0
2010-11-20 10:30:00,2010-11-21 04:30:00,72,0.3932,4,6,1,11,0
2010-11-20 10:30:00,2010-11-21 04:45:00,73,0.3855,4,6,1,11,0
2010-11-20 10:30:00,2010-11-21 05:00:00,74,0.3756,5,6,1,11,0
2010-11-20 10:30:00,2010-11-21 05:15:00,75,0.3884,5,6,1,11,0
2010-11-20 10:30:00,2010-11-21 05:30:00,76,0.3922,5,6,1,11,0
2010-11-20 10:30:00,2010-11-21 05:45:00,77,0.3906,5,6,1,11,0
2010-11-20 10:30:00,2010-11-21 06:00:00,78,0.4071,6,6,1,11,0
2010-11-20 10:30:00,2010-11-21 06:15:00,79,0.4043,6,6,1,11,0
2010-11-20 10:30:00,2010-11-21 06:30:00,80,0.4326,6,6,1,11,0
2010-11-20 10:30:00,2010-11-21 06:45:00,81,0.5048,6,6,1,11,0
2010-11-20 10:30:00,2010-11-21 07:00:00,82,0.5139,7,6,1,11,0
2010-11-20 10:30:00,2010-11-21 07:15:00,83,0.4751,7,6,1,11,0
2010-11-20 10:30:00,2010-11-21 07:30:00,84,0.5,7,6,1,11,0
2010-11-20 10:30:00,2010-11-21 07:45:00,85,0.5019,7,6,1,11,0
2010-11-20 10:30:00,2010-11-21 08:00:00,86,0.4618,8,6,1,11,0
2010-11-20 10:30:00,2010-11-21 08:15:00,87,0.4353,8,6,1,11,0
2010-11-20 10:30:00,2010-11-21 08:30:00,88,0.4464,8,6,1,11,0
2010-11-20 10:30:00,2010-11-21 08:45:00,89,0.4368,8,6,1,11,0
2010-11-20 10:30:00,2010-11-21 09:00:00,90,0.4689,9,6,1,11,0
2010-11-20 10:30:00,2010-11-21 09:15:00,91,0.4352,9,6,1,11,0
2010-11-20 10:30:00,2010-11-21 09:30:00,92,0.4343,9,6,1,11,0
2010-11-20 10:30:00,2010-11-21 09:45:00,93,0.4412,9,6,1,11,0
2010-11-20 10:30:00,2010-11-21 10:00:00,94,0.4492,10,6,1,11,0
2010-11-20 10:30:00,2010-11-21 10:15:00,95,0.4193,10,6,1,11,0
2010-11-20 10:30:00,2010-11-21 10:30:00,96,0.4435,10,6,1,11,0
2010-11-20 10:45:00,2010-11-20 11:00:00,1,0.5001,11,5,1,11,0
2010-11-20 10:45:00,2010-11-20 11:15:00,2,0.4919,11,5,1,11,0
2010-11-20 10:45:00,2010-11-20 11:30:00,3,0.4809,11,5,1,11,0
2010-11-20 10:45:00,2010-11-20 11:45:00,4,0.4691,11,5,1,11,0
2010-11-20 10:45:00,2010-11-20 12:00:00,5,0.4742,12,5,1,11,0
2010-11-20 10:45:00,2010-11-20 12:15:00,6,0.4847,12,5,1,11,0
2010-11-20 10:45:00,2010-11-20 12:30:00,7,0.4633,12,5,1,11,0
2010-11-20 10:45:00,2010-11-20 12:45:00,8,0.4728,12,5,1,11,0
2010-11-20 10:45:00,2010-11-20 13:00:00,9,0.4799,13,5,1,11,0
2010-11-20 10:45:00,2010-11-20 13:15:00,10,0.4544,13,5,1,11,0
2010-11-20 10:45:00,2010-11-20 13:30:00,11,0.4421,13,5,1,11,0
2010-11-20 10:45:00,2010-11-20 13:45:00,12,0.4657,13,5,1,11,0
2010-11-20 10:45:00,2010-11-20 14:00:00,13,0.4808,14,5,1,11,0
2010-11-20 10:45:00,2010-11-20 14:15:00,14,0.498,14,5,1,11,0
